amostra_id;classe_id;sinal;sinalizador_id;repeticao;arquivo_relativo;resolucao_w;resolucao_h;fps;duracao_seg;hash_md5;iluminacao;ambiente;device_model;municipio;faixa_etaria;genero_opcional;observacoes
07-eu te amo-sinalizador-10-2;07;eu te amo;10;2;Sinalizador10/07-eu te amo-sinalizador-10-2.mp4;1920;1080;29,92;8,31;40bac8883929e0178dec48c01e1c8304;boa;interna;motorola moto g54 5G;São Paulo;25-34;;
07-eu te amo-sinalizador-10-3;07;eu te amo;10;3;Sinalizador10/07-eu te amo-sinalizador-10-3.mp4;1920;1080;29,93;7,66;9720e922dc896e51a5b1befef1eb4fc7;boa;interna;motorola moto g54 5G;São Paulo;25-34;;
07-eu te amo-sinalizador-10-4;07;eu te amo;10;4;Sinalizador10/07-eu te amo-sinalizador-10-4.mp4;1920;1080;29,93;7,6;04aaf11c578a7cf548370e6edec4fc22;boa;interna;motorola moto g54 5G;São Paulo;25-34;;
07-eu te amo-sinalizador-10-5;07;eu te amo;10;5;Sinalizador10/07-eu te amo-sinalizador-10-5.mp4;1920;1080;29,93;8,18;6f53a9aff45d4a7c18f42318b4495b34;boa;interna;motorola moto g54 5G;São Paulo;25-34;;
08-fome-sinalizador-10-1;08;fome;10;1;Sinalizador10/08-fome-sinalizador-10-1.mp4;1920;1080;29,92;7,36;af99f7dc027294ed0957396bd2f1a4b7;boa;interna;motorola moto g54 5G;São Paulo;25-34;;
08-fome-sinalizador-10-2;08;fome;10;2;Sinalizador10/08-fome-sinalizador-10-2.mp4;1920;1080;29,93;7,34;a323a8622a048aee0f7474791061184f;boa;interna;motorola moto g54 5G;São Paulo;25-34;;
08-fome-sinalizador-10-3;08;fome;10;3;Sinalizador10/08-fome-sinalizador-10-3.mp4;1920;1080;29,92;7,12;d7414db7c1371f8518a36c224b3283b7;boa;interna;motorola moto g54 5G;São Paulo;25-34;;
08-fome-sinalizador-10-4;08;fome;10;4;Sinalizador10/08-fome-sinalizador-10-4.mp4;1920;1080;29,93;7,45;867da1b41503c4a6b368aca3fb405ada;boa;interna;motorola moto g54 5G;São Paulo;25-34;;
08-fome-sinalizador-10-5;08;fome;10;5;Sinalizador10/08-fome-sinalizador-10-5.mp4;1920;1080;29,92;7,25;ab7c7474172c93c6291122a982ea5283;boa;interna;motorola moto g54 5G;São Paulo;25-34;;
09-sede-sinalizador-10-1;09;sede;10;1;Sinalizador10/09-sede-sinalizador-10-1.mp4;1920;1080;29,93;7,64;9d7928db432ff9c7d2cdf85874c40447;boa;interna;motorola moto g54 5G;São Paulo;25-34;;
09-sede-sinalizador-10-2;09;sede;10;2;Sinalizador10/09-sede-sinalizador-10-2.mp4;1920;1080;29,92;6,96;7f241e89a6e70dd3a2a3c39269076756;boa;interna;motorola moto g54 5G;São Paulo;25-34;;
09-sede-sinalizador-10-3;09;sede;10;3;Sinalizador10/09-sede-sinalizador-10-3.mp4;1920;1080;29,93;7,54;fcaa45703af33f193c68ba45b42ab2a6;boa;interna;motorola moto g54 5G;São Paulo;25-34;;
09-sede-sinalizador-10-4;09;sede;10;4;Sinalizador10/09-sede-sinalizador-10-4.mp4;1920;1080;29,93;7,51;75f8494ab79599424c5b05ccdf968032;boa;interna;motorola moto g54 5G;São Paulo;25-34;;
09-sede-sinalizador-10-5;09;sede;10;5;Sinalizador10/09-sede-sinalizador-10-5.mp4;1920;1080;29,93;7,28;b04182bd4253ff2c04637c27a8f53b5a;boa;interna;motorola moto g54 5G;São Paulo;25-34;;
01-oi-sinalizador-11-1;01;oi;11;1;Sinalizador11/01-oi-sinalizador-11-1.mp4;1920;1080;29,29;3,77;d6b884d2fd1ccf220389131ee1abbf88;boa;interna;;Santana de Parnaíba;18-24;;
01-oi-sinalizador-11-2;01;oi;11;2;Sinalizador11/01-oi-sinalizador-11-2.mp4;1920;1080;29,54;3,48;6929cbdb63aa03b1291e5800d7ffacfb;boa;interna;;Santana de Parnaíba;18-24;;
01-oi-sinalizador-11-3;01;oi;11;3;Sinalizador11/01-oi-sinalizador-11-3.mp4;1920;1080;29,84;2,33;d194fd87c868ddc0661a60ad56dd61e6;boa;interna;;Santana de Parnaíba;18-24;;
01-oi-sinalizador-11-4;01;oi;11;4;Sinalizador11/01-oi-sinalizador-11-4.mp4;1920;1080;25,77;2,95;26e5024189b74fa0b8bba610df4d13ea;boa;interna;;Santana de Parnaíba;18-24;;
01-oi-sinalizador-11-5;01;oi;11;5;Sinalizador11/01-oi-sinalizador-11-5.mp4;1920;1080;27,95;2,11;fd1fa59618989e5b20b8c5ac653e70ce;boa;interna;;Santana de Parnaíba;18-24;;
02-tchau-sinalizador-11-1;02;tchau;11;1;Sinalizador11/02-tchau-sinalizador-11-1.mp4;1920;1080;28,96;3,46;2068b3b47c488ef85c3455b8e55efeab;boa;interna;;Santana de Parnaíba;18-24;;
02-tchau-sinalizador-11-2;02;tchau;11;2;Sinalizador11/02-tchau-sinalizador-11-2.mp4;1920;1080;27,33;3,32;aafc4b3f28fd64c57d4e22f3da0d30c7;boa;interna;;Santana de Parnaíba;18-24;;
02-tchau-sinalizador-11-3;02;tchau;11;3;Sinalizador11/02-tchau-sinalizador-11-3.mp4;1920;1080;28,63;2,48;c824247ae4435138f5d907bd87393c2a;boa;interna;;Santana de Parnaíba;18-24;;
02-tchau-sinalizador-11-4;02;tchau;11;4;Sinalizador11/02-tchau-sinalizador-11-4.mp4;1920;1080;29,84;3,23;b1f27cce4c0c437340717ed1154e0ef5;boa;interna;;Santana de Parnaíba;18-24;;
02-tchau-sinalizador-11-5;02;tchau;11;5;Sinalizador11/02-tchau-sinalizador-11-5.mp4;1920;1080;29,84;2,17;de370a0396db3ab3000a0381aa89c1f2;boa;interna;;Santana de Parnaíba;18-24;;
03-obrigado-sinalizador-11-1;03;obrigado;11;1;Sinalizador11/03-obrigado-sinalizador-11-1.mp4;1920;1080;28,83;3,07;189f1b427167570c33dc6aff40775175;boa;interna;;Santana de Parnaíba;18-24;;
03-obrigado-sinalizador-11-2;03;obrigado;11;2;Sinalizador11/03-obrigado-sinalizador-11-2.mp4;1920;1080;29,45;2,61;c223bd7780e338dd538f8e4087e8ca22;boa;interna;;Santana de Parnaíba;18-24;;
03-obrigado-sinalizador-11-3;03;obrigado;11;3;Sinalizador11/03-obrigado-sinalizador-11-3.mp4;1920;1080;28,24;3,26;13467e83f0b58ef8b93d3b05fbf620a4;boa;interna;;Santana de Parnaíba;18-24;;
03-obrigado-sinalizador-11-4;03;obrigado;11;4;Sinalizador11/03-obrigado-sinalizador-11-4.mp4;1920;1080;26,25;2,88;fb42cd99748c82a8630b662ea4fc4235;boa;interna;;Santana de Parnaíba;18-24;;
03-obrigado-sinalizador-11-5;03;obrigado;11;5;Sinalizador11/03-obrigado-sinalizador-11-5.mp4;1920;1080;28,74;2,75;ebbbfd5350d645ce218f9b71c26ca308;boa;interna;;Santana de Parnaíba;18-24;;
04-desculpa-sinalizador-11-1;04;desculpa;11;1;Sinalizador11/04-desculpa-sinalizador-11-1.mp4;1920;1080;23,79;2,31;fcd2dcbc99c1aca1ef2100628f8f9887;boa;interna;;Santana de Parnaíba;18-24;;
04-desculpa-sinalizador-11-2;04;desculpa;11;2;Sinalizador11/04-desculpa-sinalizador-11-2.mp4;1920;1080;29,84;2,75;60f2f4f040e720e1898243b87f8911fa;boa;interna;;Santana de Parnaíba;18-24;;
04-desculpa-sinalizador-11-3;04;desculpa;11;3;Sinalizador11/04-desculpa-sinalizador-11-3.mp4;1920;1080;29,49;2,91;84846e04f51fea403eb655cec1efe34a;boa;interna;;Santana de Parnaíba;18-24;;
04-desculpa-sinalizador-11-4;04;desculpa;11;4;Sinalizador11/04-desculpa-sinalizador-11-4.mp4;1920;1080;29,47;2,85;0339d56c6aafa6a3309ee7d76ffb9e9a;boa;interna;;Santana de Parnaíba;18-24;;
04-desculpa-sinalizador-11-5;04;desculpa;11;5;Sinalizador11/04-desculpa-sinalizador-11-5.mp4;1920;1080;29,84;2,88;70052c7a85d1e422bb6f0762ca7d6f39;boa;interna;;Santana de Parnaíba;18-24;;
05-por favor-sinalizador-11-1;05;por favor;11;1;Sinalizador11/05-por favor-sinalizador-11-1.mp4;1920;1080;28,51;3,09;43427371077a0043675a747530fa3001;boa;interna;;Santana de Parnaíba;18-24;;
05-por favor-sinalizador-11-2;05;por favor;11;2;Sinalizador11/05-por favor-sinalizador-11-2.mp4;1920;1080;29,84;3,38;3b3403d203e4cccd37ca689e7d01cb00;boa;interna;;Santana de Parnaíba;18-24;;
05-por favor-sinalizador-11-3;05;por favor;11;3;Sinalizador11/05-por favor-sinalizador-11-3.mp4;1920;1080;29,55;3,55;728265675bfb0176e7d68939200c69c5;boa;interna;;Santana de Parnaíba;18-24;;
05-por favor-sinalizador-11-4;05;por favor;11;4;Sinalizador11/05-por favor-sinalizador-11-4.mp4;1920;1080;27,95;2,74;006096d8548d8524006569ad8f0ea00b;boa;interna;;Santana de Parnaíba;18-24;;
05-por favor-sinalizador-11-5;05;por favor;11;5;Sinalizador11/05-por favor-sinalizador-11-5.mp4;1920;1080;29,84;2,5;ab3a2ef9f00c27a2d8b197b13b0c5485;boa;interna;;Santana de Parnaíba;18-24;;
06-agua-sinalizador-11-1;06;agua;11;1;Sinalizador11/06-agua-sinalizador-11-1.mp4;1920;1080;29,52;3,2;0f097ab26864bcb618a943b166adcda4;boa;interna;;Santana de Parnaíba;18-24;;
06-agua-sinalizador-11-2;06;agua;11;2;Sinalizador11/06-agua-sinalizador-11-2.mp4;1920;1080;29,08;2,72;331224a25da86b7585097600a5ea1971;boa;interna;;Santana de Parnaíba;18-24;;
06-agua-sinalizador-11-3;06;agua;11;3;Sinalizador11/06-agua-sinalizador-11-3.mp4;1920;1080;28,99;3,61;e5c597ac3e088595fbc44cbd8a297980;boa;interna;;Santana de Parnaíba;18-24;;
06-agua-sinalizador-11-4;06;agua;11;4;Sinalizador11/06-agua-sinalizador-11-4.mp4;1920;1080;29,52;3,15;73ae0e96941d4270d9ce53a76b2d6c37;boa;interna;;Santana de Parnaíba;18-24;;
06-agua-sinalizador-11-5;06;agua;11;5;Sinalizador11/06-agua-sinalizador-11-5.mp4;1920;1080;28,92;3,25;dcbe40b94d30e04caf7a5c68bd1cc68d;boa;interna;;Santana de Parnaíba;18-24;;
07-eu te amo-sinalizador-11-1;07;eu te amo;11;1;Sinalizador11/07-eu te amo-sinalizador-11-1.mp4;1920;1080;29,84;3,06;f63215bb4e65c1e17211aa6ba6ad4c87;boa;interna;;Santana de Parnaíba;18-24;;
07-eu te amo-sinalizador-11-2;07;eu te amo;11;2;Sinalizador11/07-eu te amo-sinalizador-11-2.mp4;1920;1080;24,61;3,25;05ce328250f419f20e265855f9b95779;boa;interna;;Santana de Parnaíba;18-24;;
07-eu te amo-sinalizador-11-3;07;eu te amo;11;3;Sinalizador11/07-eu te amo-sinalizador-11-3.mp4;1920;1080;29,84;2,42;b08b4af7bc35062d0117c1aa1827b491;boa;interna;;Santana de Parnaíba;18-24;;
07-eu te amo-sinalizador-11-4;07;eu te amo;11;4;Sinalizador11/07-eu te amo-sinalizador-11-4.mp4;1920;1080;29,45;2,74;036fcd7a331dd5174234e4e3804d6928;boa;interna;;Santana de Parnaíba;18-24;;
07-eu te amo-sinalizador-11-5;07;eu te amo;11;5;Sinalizador11/07-eu te amo-sinalizador-11-5.mp4;1920;1080;29,84;2,55;f73abdd13aef2ac1d8bfbb15d955104e;boa;interna;;Santana de Parnaíba;18-24;;
08-fome-sinalizador-11-1;08;fome;11;1;Sinalizador11/08-fome-sinalizador-11-1.mp4;1920;1080;29,07;3,97;7a0cebd0dff87de3ff44bc6c5f949001;boa;interna;;Santana de Parnaíba;18-24;;
08-fome-sinalizador-11-2;08;fome;11;2;Sinalizador11/08-fome-sinalizador-11-2.mp4;1920;1080;29,52;3,23;674d3e16930f76b3cba67f35169b5c32;boa;interna;;Santana de Parnaíba;18-24;;
08-fome-sinalizador-11-3;08;fome;11;3;Sinalizador11/08-fome-sinalizador-11-3.mp4;1920;1080;29,56;3,61;4da7d7d282671b3fb7e9e1bc166d576c;boa;interna;;Santana de Parnaíba;18-24;;
08-fome-sinalizador-11-4;08;fome;11;4;Sinalizador11/08-fome-sinalizador-11-4.mp4;1920;1080;24,87;2,21;76a45ee8089de40b4cfbf6d3359b9a13;boa;interna;;Santana de Parnaíba;18-24;;
08-fome-sinalizador-11-5;08;fome;11;5;Sinalizador11/08-fome-sinalizador-11-5.mp4;1920;1080;29,84;3,59;1c4bbfbfd3e66686014d5d011c5e2bc9;boa;interna;;Santana de Parnaíba;18-24;;
09-sede-sinalizador-11-1;09;sede;11;1;Sinalizador11/09-sede-sinalizador-11-1.mp4;1920;1080;29,21;3,22;1af013b418042d702c3d829c16f6da29;boa;interna;;Santana de Parnaíba;18-24;;
09-sede-sinalizador-11-2;09;sede;11;2;Sinalizador11/09-sede-sinalizador-11-2.mp4;1920;1080;29,84;3,46;650f978149bb64ccfbec41360dd27ea5;boa;interna;;Santana de Parnaíba;18-24;;
09-sede-sinalizador-11-3;09;sede;11;3;Sinalizador11/09-sede-sinalizador-11-3.mp4;1920;1080;29,84;3,43;c10ed4c22a1c9861b9f7a1a812e5947b;boa;interna;;Santana de Parnaíba;18-24;;
09-sede-sinalizador-11-4;09;sede;11;4;Sinalizador11/09-sede-sinalizador-11-4.mp4;1920;1080;29,84;3,13;01e142b0295cbdf8327a5c8eeb847f46;boa;interna;;Santana de Parnaíba;18-24;;
09-sede-sinalizador-11-5;09;sede;11;5;Sinalizador11/09-sede-sinalizador-11-5.mp4;1920;1080;29,84;3,79;ebb48a4e1678536cc9da07144443087c;boa;interna;;Santana de Parnaíba;18-24;;
10-banheiro-sinalizador-11-1;10;banheiro;11;1;Sinalizador11/10-banheiro-sinalizador-11-1.mp4;1920;1080;29,84;2,8;f03ab2102ab0cf7b0575bb2ecb5473b7;boa;interna;;Santana de Parnaíba;18-24;;
10-banheiro-sinalizador-11-2;10;banheiro;11;2;Sinalizador11/10-banheiro-sinalizador-11-2.mp4;1920;1080;29,49;2,97;f9180d43877a0cff80593a06110b9661;boa;interna;;Santana de Parnaíba;18-24;;
10-banheiro-sinalizador-11-3;10;banheiro;11;3;Sinalizador11/10-banheiro-sinalizador-11-3.mp4;1920;1080;25,08;3,15;dfb8964d131b3ec504fa43024327037e;boa;interna;;Santana de Parnaíba;18-24;;
10-banheiro-sinalizador-11-4;10;banheiro;11;4;Sinalizador11/10-banheiro-sinalizador-11-4.mp4;1920;1080;28,63;2,56;e2d3cc3584b6613565b64e6682e68c6c;boa;interna;;Santana de Parnaíba;18-24;;
10-banheiro-sinalizador-11-5;10;banheiro;11;5;Sinalizador11/10-banheiro-sinalizador-11-5.mp4;1920;1080;29,48;2,9;30e77110655637de8326c43d918b5e3d;boa;interna;;Santana de Parnaíba;18-24;;
11-dinheiro-sinalizador-11-1;11;dinheiro;11;1;Sinalizador11/11-dinheiro-sinalizador-11-1.mp4;1920;1080;29,04;2,56;905edcfe6ec2dfd87d836779ef8e7cb4;boa;interna;;Santana de Parnaíba;18-24;;
11-dinheiro-sinalizador-11-2;11;dinheiro;11;2;Sinalizador11/11-dinheiro-sinalizador-11-2.mp4;1920;1080;29,84;2,33;0110e18375db8f4529a265353aab879a;boa;interna;;Santana de Parnaíba;18-24;;
11-dinheiro-sinalizador-11-3;11;dinheiro;11;3;Sinalizador11/11-dinheiro-sinalizador-11-3.mp4;1920;1080;29,84;2,32;a433f76a1b400f53686ff8e75e2a7eef;boa;interna;;Santana de Parnaíba;18-24;;
11-dinheiro-sinalizador-11-4;11;dinheiro;11;4;Sinalizador11/11-dinheiro-sinalizador-11-4.mp4;1920;1080;29,84;2,4;a0c6f0ff3e33c3f438cce41075ea8c60;boa;interna;;Santana de Parnaíba;18-24;;
11-dinheiro-sinalizador-11-5;11;dinheiro;11;5;Sinalizador11/11-dinheiro-sinalizador-11-5.mp4;1920;1080;29,84;2,33;a1a938fced799d0904f58d1dd4ba524c;boa;interna;;Santana de Parnaíba;18-24;;
12-trabalho-sinalizador-11-1;12;trabalho;11;1;Sinalizador11/12-trabalho-sinalizador-11-1.mp4;1920;1080;27,41;3,03;55b4860e3535f7d998b053591ecec99d;boa;interna;;Santana de Parnaíba;18-24;;
12-trabalho-sinalizador-11-2;12;trabalho;11;2;Sinalizador11/12-trabalho-sinalizador-11-2.mp4;1920;1080;28,57;3,23;f9dafdf4547f9da9fa26f453b3aff1a2;boa;interna;;Santana de Parnaíba;18-24;;
12-trabalho-sinalizador-11-3;12;trabalho;11;3;Sinalizador11/12-trabalho-sinalizador-11-3.mp4;1920;1080;29,84;3,15;f1a2c7da54f0dc9ef75f40a3637a9d61;boa;interna;;Santana de Parnaíba;18-24;;
12-trabalho-sinalizador-11-4;12;trabalho;11;4;Sinalizador11/12-trabalho-sinalizador-11-4.mp4;1920;1080;29,04;2,54;cbc20c5daa53f37bac0ee54127f0fa2c;boa;interna;;Santana de Parnaíba;18-24;;
12-trabalho-sinalizador-11-5;12;trabalho;11;5;Sinalizador11/12-trabalho-sinalizador-11-5.mp4;1920;1080;26,82;3,06;26278daa15f1eb487eb9fb3af15ae687;boa;interna;;Santana de Parnaíba;18-24;;
13-casa-sinalizador-11-1;13;casa;11;1;Sinalizador11/13-casa-sinalizador-11-1.mp4;1920;1080;26,93;2,88;2ea688469bfedf1818c8c3393ed00ef1;boa;interna;;Santana de Parnaíba;18-24;;
13-casa-sinalizador-11-2;13;casa;11;2;Sinalizador11/13-casa-sinalizador-11-2.mp4;1920;1080;28,25;2,68;1bd816eb73f53db788cf4612d35cccb5;boa;interna;;Santana de Parnaíba;18-24;;
13-casa-sinalizador-11-3;13;casa;11;3;Sinalizador11/13-casa-sinalizador-11-3.mp4;1920;1080;29,45;2,77;6fc9fb3b71b7e22b22e60b2c9f746eed;boa;interna;;Santana de Parnaíba;18-24;;
13-casa-sinalizador-11-4;13;casa;11;4;Sinalizador11/13-casa-sinalizador-11-4.mp4;1920;1080;26,61;2,56;36ce52d49c4d7cf6e5de9953a430f275;boa;interna;;Santana de Parnaíba;18-24;;
13-casa-sinalizador-11-5;13;casa;11;5;Sinalizador11/13-casa-sinalizador-11-5.mp4;1920;1080;28,66;2,71;c9150c92404765cf57b89815e77035ed;boa;interna;;Santana de Parnaíba;18-24;;
14-escola-sinalizador-11-1;14;escola;11;1;Sinalizador11/14-escola-sinalizador-11-1.mp4;1920;1080;29,56;3,74;c8f520d68bed82f189b11b6a367cca76;boa;interna;;Santana de Parnaíba;18-24;;
14-escola-sinalizador-11-2;14;escola;11;2;Sinalizador11/14-escola-sinalizador-11-2.mp4;1920;1080;29,84;4,21;cf5721db36ffc38bf66ffeefecad8050;boa;interna;;Santana de Parnaíba;18-24;;
14-escola-sinalizador-11-3;14;escola;11;3;Sinalizador11/14-escola-sinalizador-11-3.mp4;1920;1080;29,84;3,82;51bdd6902f18e7f8a3629c5100a8d604;boa;interna;;Santana de Parnaíba;18-24;;
14-escola-sinalizador-11-4;14;escola;11;4;Sinalizador11/14-escola-sinalizador-11-4.mp4;1920;1080;28,43;3,55;807f08d468e1a5e9afabc6565d393403;boa;interna;;Santana de Parnaíba;18-24;;
14-escola-sinalizador-11-5;14;escola;11;5;Sinalizador11/14-escola-sinalizador-11-5.mp4;1920;1080;29,84;3,6;bc5086d80c31176754848b84603d947c;boa;interna;;Santana de Parnaíba;18-24;;
15-amigo-sinalizador-11-1;15;amigo;11;1;Sinalizador11/15-amigo-sinalizador-11-1.mp4;1920;1080;29,84;2,19;f252577f132f8051df6ff6164c62d2f3;boa;interna;;Santana de Parnaíba;18-24;;
15-amigo-sinalizador-11-2;15;amigo;11;2;Sinalizador11/15-amigo-sinalizador-11-2.mp4;1920;1080;29,84;2,17;3ef1e43229f897cce0b6306268a8ccbc;boa;interna;;Santana de Parnaíba;18-24;;
15-amigo-sinalizador-11-3;15;amigo;11;3;Sinalizador11/15-amigo-sinalizador-11-3.mp4;1920;1080;29,84;2,21;cb03e61f616ec9d1d841aa0d9d78df8c;boa;interna;;Santana de Parnaíba;18-24;;
15-amigo-sinalizador-11-4;15;amigo;11;4;Sinalizador11/15-amigo-sinalizador-11-4.mp4;1920;1080;29,84;2,5;8e284f4c21da5354b571b170dc87f41b;boa;interna;;Santana de Parnaíba;18-24;;
15-amigo-sinalizador-11-5;15;amigo;11;5;Sinalizador11/15-amigo-sinalizador-11-5.mp4;1920;1080;29,32;2;8d91255489825b3c2b3c2d10fdd1e78f;boa;interna;;Santana de Parnaíba;18-24;;
16-saudade-sinalizador-11-1;16;saudade;11;1;Sinalizador11/16-saudade-sinalizador-11-1.mp4;1920;1080;29,84;2,51;64a171ab1d1fa9f8c5670bcbd90d6bd3;boa;interna;;Santana de Parnaíba;18-24;;
16-saudade-sinalizador-11-2;16;saudade;11;2;Sinalizador11/16-saudade-sinalizador-11-2.mp4;1920;1080;29,84;2,75;7de77058de7acb188b4124187b24b2d2;boa;interna;;Santana de Parnaíba;18-24;;
16-saudade-sinalizador-11-3;16;saudade;11;3;Sinalizador11/16-saudade-sinalizador-11-3.mp4;1920;1080;29,84;2,24;90d9b73e617e9e2145c8d9ca8fe06e16;boa;interna;;Santana de Parnaíba;18-24;;
16-saudade-sinalizador-11-4;16;saudade;11;4;Sinalizador11/16-saudade-sinalizador-11-4.mp4;1920;1080;29,84;2,31;5bd98140304d4b3367d9a249a7fac176;boa;interna;;Santana de Parnaíba;18-24;;
16-saudade-sinalizador-11-5;16;saudade;11;5;Sinalizador11/16-saudade-sinalizador-11-5.mp4;1920;1080;29,84;2,31;5bd98140304d4b3367d9a249a7fac176;boa;interna;;Santana de Parnaíba;18-24;;
17-nome-sinalizador-11-1;17;nome;11;1;Sinalizador11/17-nome-sinalizador-11-1.mp4;1920;1080;28,46;2,18;d7b88f54b4315ff974bf869d342b8911;boa;interna;;Santana de Parnaíba;18-24;;
17-nome-sinalizador-11-2;17;nome;11;2;Sinalizador11/17-nome-sinalizador-11-2.mp4;1920;1080;29,84;1,93;554c92fb35f2b6ae5e5431a62084c785;boa;interna;;Santana de Parnaíba;18-24;;
17-nome-sinalizador-11-3;17;nome;11;3;Sinalizador11/17-nome-sinalizador-11-3.mp4;1920;1080;22,38;2,69;8b9bd8c9b73ccc8da624c36799accc7f;boa;interna;;Santana de Parnaíba;18-24;;
17-nome-sinalizador-11-4;17;nome;11;4;Sinalizador11/17-nome-sinalizador-11-4.mp4;1920;1080;27,32;2,52;d1fa3b6912c207e38d162b13bfae1209;boa;interna;;Santana de Parnaíba;18-24;;
17-nome-sinalizador-11-5;17;nome;11;5;Sinalizador11/17-nome-sinalizador-11-5.mp4;1920;1080;29,84;1,93;554c92fb35f2b6ae5e5431a62084c785;boa;interna;;Santana de Parnaíba;18-24;;
18-meu-sinalizador-11-1;18;meu;11;1;Sinalizador11/18-meu-sinalizador-11-1.mp4;1920;1080;29,84;2,17;b4d3fd27b41dcc016e5753892602c3d7;boa;interna;;Santana de Parnaíba;18-24;;
18-meu-sinalizador-11-2;18;meu;11;2;Sinalizador11/18-meu-sinalizador-11-2.mp4;1920;1080;27,98;1,66;b17fe824f30c860a3455ef0cbfc3e601;boa;interna;;Santana de Parnaíba;18-24;;
18-meu-sinalizador-11-3;18;meu;11;3;Sinalizador11/18-meu-sinalizador-11-3.mp4;1920;1080;29,22;1,76;7348d759ce7961f08f1a2928718f041c;boa;interna;;Santana de Parnaíba;18-24;;
18-meu-sinalizador-11-4;18;meu;11;4;Sinalizador11/18-meu-sinalizador-11-4.mp4;1920;1080;29,84;1,56;602ec9c8e26f55616315b5a77628a482;boa;interna;;Santana de Parnaíba;18-24;;
18-meu-sinalizador-11-5;18;meu;11;5;Sinalizador11/18-meu-sinalizador-11-5.mp4;1920;1080;19,31;0,7;dea42670b34a76ff28c2dc1125ffd8f7;boa;interna;;Santana de Parnaíba;18-24;;
19-carro-sinalizador-11-1;19;carro;11;1;Sinalizador11/19-carro-sinalizador-11-1.mp4;1920;1080;28,64;3,44;38191511193cd545835a12d70a92a324;boa;interna;;Santana de Parnaíba;18-24;;
19-carro-sinalizador-11-2;19;carro;11;2;Sinalizador11/19-carro-sinalizador-11-2.mp4;1920;1080;28,98;3,6;5b8e39571d7f11e84df6569ed9bd8360;boa;interna;;Santana de Parnaíba;18-24;;
19-carro-sinalizador-11-3;19;carro;11;3;Sinalizador11/19-carro-sinalizador-11-3.mp4;1920;1080;27,38;3,25;935c3fad1ddb5f7381cbfd689b0ba243;boa;interna;;Santana de Parnaíba;18-24;;
19-carro-sinalizador-11-4;19;carro;11;4;Sinalizador11/19-carro-sinalizador-11-4.mp4;1920;1080;29,84;3,61;26e45c7b250fae852fa46ef8ce55fdd2;boa;interna;;Santana de Parnaíba;18-24;;
19-carro-sinalizador-11-5;19;carro;11;5;Sinalizador11/19-carro-sinalizador-11-5.mp4;1920;1080;29,28;3,7;6d278db46c7087874ad4f52cd32b80c1;boa;interna;;Santana de Parnaíba;18-24;;
20-onibus-sinalizador-11-1;20;onibus;11;1;Sinalizador11/20-onibus-sinalizador-11-1.mp4;1920;1080;29,84;3,22;ba6443c8d3f49a1ccb9c2066fd85dbcb;boa;interna;;Santana de Parnaíba;18-24;;
20-onibus-sinalizador-11-2;20;onibus;11;2;Sinalizador11/20-onibus-sinalizador-11-2.mp4;1920;1080;22,55;2,97;9cb3e0331ac7edf41170f3d1603cda3b;boa;interna;;Santana de Parnaíba;18-24;;
20-onibus-sinalizador-11-3;20;onibus;11;3;Sinalizador11/20-onibus-sinalizador-11-3.mp4;1920;1080;29,53;3,35;1dbff326a8fe6d8693a63dcf4a8fd946;boa;interna;;Santana de Parnaíba;18-24;;
20-onibus-sinalizador-11-4;20;onibus;11;4;Sinalizador11/20-onibus-sinalizador-11-4.mp4;1920;1080;27,25;3,23;d86d3395a5c41fcd30a14a5db50fd791;boa;interna;;Santana de Parnaíba;18-24;;
20-onibus-sinalizador-11-5;20;onibus;11;5;Sinalizador11/20-onibus-sinalizador-11-5.mp4;1920;1080;29,15;3,06;6a752fedfbc5974acf11442c21683c9e;boa;interna;;Santana de Parnaíba;18-24;;
01-oi-sinalizador-12-1;01;oi;12;1;Sinalizador12/01-oi-sinalizador-12-1.mp4;1920;1080;29,74;4,44;c3d8d1d57885a43c990955b51cfdfd79;média;interna;;São Paulo;18-24;;
01-oi-sinalizador-12-2;01;oi;12;2;Sinalizador12/01-oi-sinalizador-12-2.mp4;1920;1080;29,74;4,42;81dab2fa74a18a9756f3c9f163f9b7a7;média;interna;;São Paulo;18-24;;
01-oi-sinalizador-12-3;01;oi;12;3;Sinalizador12/01-oi-sinalizador-12-3.mp4;1920;1080;29,73;4,24;c96fcef2166974f62e6ee49407c80b87;média;interna;;São Paulo;18-24;;
01-oi-sinalizador-12-4;01;oi;12;4;Sinalizador12/01-oi-sinalizador-12-4.mp4;1920;1080;29,69;3,7;db7e0188b750747ca563e10a00dcb82d;média;interna;;São Paulo;18-24;;
01-oi-sinalizador-12-5;01;oi;12;5;Sinalizador12/01-oi-sinalizador-12-5.mp4;1920;1080;29,7;3,84;8c7f065dc8cf45344b884e63764e214d;média;interna;;São Paulo;18-24;;
02-tchau-sinalizador-12-1;02;tchau;12;1;Sinalizador12/02-tchau-sinalizador-12-1.mp4;1920;1080;29,96;3,9;d372b8bdad4082e248b252e9da00cdc2;média;interna;;São Paulo;18-24;;
02-tchau-sinalizador-12-2;02;tchau;12;2;Sinalizador12/02-tchau-sinalizador-12-2.mp4;1920;1080;29,73;4,27;3b83d5c5155b0444d2d82848549a5a09;média;interna;;São Paulo;18-24;;
